mostype,maanthui,mgemomv,mgemleef,moshoofd,mgodrk,mgodpr,mgodov,mgodge,mrelge,mrelsa,mrelov,mfalleen,mfgekind,mfwekind,moplhoog,moplmidd,mopllaag,mberhoog,mberzelf,mberboer,mbermidd,mberarbg,mberarbo,mska,mskb1,mskb2,mskc,mskd,mhhuur,mhkoop,maut1,maut2,maut0,mzfonds,mzpart,minkm30,mink3045,mink4575,mink7512,mink123m,minkgem,mkoopkla,pwapart,pwabedr,pwaland,ppersaut,pbesaut,pmotsco,pvraaut,paanhang,ptractor,pwerkt,pbrom,pleven,ppersong,pgezong,pwaoreg,pbrand,pzeilpl,pplezier,pfiets,pinboed,pbystand,awapart,awabedr,awaland,apersaut,abesaut,amotsco,avraaut,aaanhang,atractor,awerkt,abrom,aleven,apersong,agezong,awaoreg,abrand,azeilpl,aplezier,afiets,ainboed,abystand,caravan,mostype_label,mgemleef_label,moshoofd_label,mgodrk_label,mgodpr_label,mgodov_label,mgodge_label,pwapart_label,pwabedr_label,pwaland_label
8.0,2.0,3.0,3.0,2.0,,4.0,1.0,3.0,6.0,1.0,2.0,2.0,3.0,4.0,3.0,4.0,3.0,3.0,1.0,0.0,4.0,1.0,2.0,3.0,2.0,3.0,2.0,1.0,3.0,6.0,6.0,2.0,2.0,6.0,3.0,2.0,3.0,4.0,2.0,1.0,5.0,7.0,2.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,Middle class families,40-50 years,Driven Growers,,37 - 49%,1 - 10%,24 - 36%,f 50 – 99,f 0,f 0
33.0,1.0,3.0,3.0,8.0,0.0,6.0,1.0,2.0,6.0,0.0,3.0,2.0,3.0,5.0,1.0,2.0,,1.0,0.0,1.0,4.0,2.0,4.0,1.0,2.0,2.0,5.0,2.0,2.0,7.0,7.0,0.0,2.0,7.0,2.0,0.0,,5.0,0.0,0.0,4.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Lower class large families,40-50 years,Family with grown ups,0%,63 - 75%,1 - 10%,11 - 23%,f 50 – 99,f 0,f 0
39.0,1.0,4.0,2.0,9.0,2.0,0.0,2.0,5.0,9.0,0.0,0.0,0.0,3.0,,2.0,4.0,4.0,2.0,0.0,0.0,3.0,5.0,0.0,2.0,0.0,3.0,5.0,0.0,0.0,9.0,9.0,0.0,0.0,7.0,2.0,0.0,5.0,4.0,0.0,0.0,4.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,Large religous families,30-40 years,Conservative families,11 - 23%,0%,11 - 23%,50 - 62%,f 0,f 0,f 0
3.0,1.0,2.0,5.0,1.0,1.0,5.0,2.0,3.0,5.0,1.0,4.0,2.0,6.0,2.0,2.0,3.0,4.0,4.0,1.0,0.0,2.0,4.0,1.0,3.0,1.0,2.0,4.0,1.0,2.0,7.0,5.0,1.0,3.0,5.0,4.0,1.0,2.0,4.0,3.0,1.0,6.0,6.0,2.0,0.0,0.0,6.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,High status seniors,60-70 years,Successful hedonists,1 - 10%,50 - 62%,11 - 23%,24 - 36%,f 50 – 99,f 0,f 0
39.0,1.0,4.0,2.0,9.0,0.0,5.0,1.0,4.0,7.0,1.0,2.0,1.0,1.0,8.0,0.0,1.0,8.0,1.0,0.0,0.0,2.0,4.0,4.0,1.0,1.0,1.0,5.0,4.0,8.0,1.0,6.0,1.0,2.0,9.0,0.0,2.0,6.0,2.0,0.0,0.0,3.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Large religous families,30-40 years,Conservative families,0%,50 - 62%,1 - 10%,37 - 49%,f 1 – 49,f 0,f 0
4.0,1.0,2.0,3.0,1.0,0.0,5.0,2.0,2.0,4.0,,4.0,4.0,4.0,3.0,1.0,3.0,5.0,2.0,1.0,0.0,3.0,2.0,3.0,2.0,2.0,1.0,3.0,2.0,6.0,3.0,6.0,1.0,3.0,,1.0,4.0,3.0,3.0,0.0,0.0,3.0,6.0,2.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,10.0,Affluent senior apartments,40-50 years,Successful hedonists,0%,50 - 62%,11 - 23%,11 - 23%,f 50 – 99,f 0,f 0
39.0,1.0,2.0,3.0,9.0,0.0,7.0,2.0,0.0,9.0,0.0,0.0,2.0,5.0,2.0,2.0,5.0,2.0,1.0,0.0,0.0,3.0,3.0,3.0,1.0,2.0,3.0,4.0,1.0,6.0,3.0,7.0,0.0,2.0,7.0,2.0,1.0,3.0,3.0,2.0,0.0,6.0,5.0,2.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,4.0,0.0,0.0,,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,Large religous families,40-50 years,Conservative families,0%,76 - 88%,11 - 23%,0%,f 50 – 99,f 0,f 0
9.0,1.0,4.0,2.0,,2.0,3.0,1.0,5.0,7.0,0.0,2.0,1.0,2.0,7.0,2.0,5.0,3.0,2.0,0.0,0.0,4.0,1.0,3.0,1.0,3.0,,4.0,2.0,9.0,0.0,4.0,3.0,2.0,6.0,3.0,4.0,3.0,2.0,1.0,0.0,3.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"Modern, complete families",30-40 years,,11 - 23%,24 - 36%,1 - 10%,50 - 62%,f 0,f 0,f 0
33.0,1.0,2.0,4.0,8.0,0.0,7.0,0.0,2.0,7.0,0.0,2.0,0.0,5.0,4.0,2.0,2.0,6.0,4.0,0.0,2.0,0.0,2.0,2.0,3.0,0.0,2.0,3.0,2.0,0.0,9.0,,,0.0,6.0,3.0,0.0,7.0,2.0,0.0,0.0,4.0,3.0,2.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,Lower class large families,50-60 years,Family with grown ups,0%,76 - 88%,0%,11 - 23%,f 50 – 99,f 0,f 0
8.0,1.0,4.0,3.0,2.0,4.0,2.0,0.0,4.0,8.0,1.0,0.0,0.0,2.0,7.0,,3.0,1.0,2.0,0.0,0.0,6.0,1.0,2.0,5.0,3.0,1.0,1.0,0.0,0.0,9.0,7.0,2.0,0.0,4.0,5.0,0.0,1.0,4.0,2.0,3.0,8.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Middle class families,40-50 years,Driven Growers,37 - 49%,11 - 23%,0%,37 - 49%,f 0,f 0,f 0
33.0,1.0,4.0,2.0,8.0,0.0,6.0,2.0,,6.0,1.0,2.0,0.0,1.0,8.0,1.0,1.0,8.0,1.0,0.0,0.0,2.0,2.0,5.0,1.0,0.0,1.0,6.0,3.0,8.0,1.0,6.0,1.0,2.0,8.0,1.0,4.0,4.0,2.0,0.0,1.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,Lower class large families,30-40 years,Family with grown ups,0%,63 - 75%,11 - 23%,,f 0,f 0,f 0
11.0,1.0,3.0,3.0,3.0,2.0,4.0,1.0,3.0,6.0,1.0,2.0,2.0,3.0,4.0,3.0,,3.0,3.0,1.0,0.0,4.0,1.0,2.0,3.0,2.0,3.0,2.0,1.0,3.0,6.0,6.0,2.0,2.0,6.0,3.0,2.0,3.0,,2.0,1.0,5.0,6.0,2.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,Family starters,40-50 years,Average Family,11 - 23%,37 - 49%,1 - 10%,24 - 36%,f 50 – 99,f 0,f 0
34.0,1.0,,2.0,8.0,0.0,7.0,1.0,2.0,8.0,1.0,0.0,0.0,4.0,5.0,0.0,4.0,5.0,0.0,0.0,0.0,5.0,1.0,4.0,0.0,1.0,5.0,4.0,0.0,4.0,5.0,8.0,1.0,0.0,9.0,0.0,2.0,5.0,2.0,2.0,0.0,4.0,6.0,2.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,"Large family, employed child",30-40 years,Family with grown ups,0%,76 - 88%,1 - 10%,11 - 23%,f 50 – 99,f 0,f 0
9.0,1.0,1.0,3.0,3.0,0.0,9.0,0.0,0.0,0.0,0.0,9.0,9.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,7.0,2.0,9.0,0.0,0.0,0.0,9.0,9.0,0.0,9.0,0.0,0.0,0.0,0.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,"Modern, complete families",40-50 years,Average Family,0%,100%,0%,0%,f 0,f 0,f 0
3.0,1.0,2.0,3.0,1.0,1.0,5.0,4.0,0.0,9.0,0.0,0.0,1.0,6.0,3.0,4.0,3.0,2.0,6.0,0.0,0.0,2.0,2.0,0.0,5.0,2.0,3.0,1.0,0.0,0.0,9.0,5.0,4.0,0.0,0.0,9.0,0.0,0.0,8.0,1.0,0.0,5.0,6.0,2.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,High status seniors,40-50 years,Successful hedonists,1 - 10%,50 - 62%,37 - 49%,0%,f 50 – 99,f 0,f 0
30.0,1.0,2.0,5.0,7.0,0.0,7.0,1.0,1.0,5.0,0.0,4.0,4.0,4.0,1.0,1.0,3.0,5.0,1.0,0.0,0.0,2.0,1.0,6.0,1.0,1.0,3.0,3.0,3.0,7.0,2.0,3.0,0.0,6.0,9.0,0.0,5.0,4.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,159.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,Religious elderly singles,60-70 years,Retired and Religeous,0%,76 - 88%,1 - 10%,1 - 10%,f 0,f 0,f 0
24.0,1.0,2.0,3.0,5.0,1.0,5.0,1.0,3.0,4.0,2.0,4.0,4.0,4.0,2.0,2.0,4.0,4.0,2.0,0.0,0.0,3.0,3.0,3.0,1.0,1.0,2.0,5.0,1.0,7.0,2.0,6.0,0.0,3.0,7.0,2.0,3.0,3.0,2.0,2.0,0.0,4.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"Young, low educated",40-50 years,Living well,1 - 10%,50 - 62%,1 - 10%,24 - 36%,f 0,f 0,f 0
12.0,1.0,3.0,2.0,3.0,0.0,5.0,3.0,2.0,4.0,3.0,3.0,0.0,3.0,6.0,3.0,6.0,0.0,2.0,0.0,0.0,5.0,0.0,2.0,2.0,5.0,2.0,0.0,0.0,6.0,3.0,7.0,0.0,2.0,5.0,4.0,0.0,0.0,3.0,4.0,3.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Affluent young families,30-40 years,Average Family,0%,50 - 62%,24 - 36%,11 - 23%,f 0,f 0,f 0
38.0,1.0,3.0,2.0,9.0,,4.0,0.0,5.0,9.0,0.0,0.0,0.0,2.0,7.0,1.0,2.0,6.0,1.0,0.0,0.0,3.0,3.0,3.0,1.0,1.0,3.0,6.0,1.0,5.0,4.0,6.0,1.0,2.0,7.0,2.0,1.0,4.0,4.0,1.0,0.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Traditional families,30-40 years,Conservative families,,37 - 49%,0%,50 - 62%,f 0,f 0,f 0
33.0,1.0,4.0,3.0,8.0,0.0,6.0,0.0,3.0,9.0,0.0,0.0,0.0,3.0,6.0,0.0,0.0,9.0,0.0,0.0,3.0,0.0,6.0,0.0,0.0,,3.0,6.0,0.0,9.0,0.0,7.0,2.0,0.0,9.0,0.0,3.0,5.0,2.0,0.0,0.0,3.0,3.0,0.0,4.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Lower class large families,40-50 years,Family with grown ups,0%,63 - 75%,0%,24 - 36%,f 0,f 200 – 499,f 0
3.0,1.0,2.0,4.0,1.0,0.0,2.0,0.0,7.0,6.0,0.0,3.0,5.0,3.0,2.0,4.0,4.0,2.0,7.0,0.0,0.0,0.0,2.0,0.0,5.0,0.0,4.0,1.0,0.0,0.0,9.0,9.0,0.0,0.0,2.0,7.0,1.0,3.0,6.0,0.0,0.0,4.0,6.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,High status seniors,50-60 years,Successful hedonists,0%,11 - 23%,0%,76 - 88%,f 50 – 99,f 0,f 0
24.0,1.0,2.0,3.0,5.0,1.0,3.0,1.0,5.0,4.0,2.0,4.0,4.0,2.0,3.0,1.0,3.0,6.0,1.0,0.0,1.0,3.0,3.0,3.0,1.0,1.0,3.0,3.0,3.0,7.0,2.0,6.0,0.0,3.0,8.0,1.0,5.0,4.0,1.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,"Young, low educated",40-50 years,Living well,1 - 10%,24 - 36%,1 - 10%,50 - 62%,f 0,f 0,f 0
1.0,1.0,2.0,4.0,1.0,0.0,2.0,0.0,7.0,6.0,0.0,3.0,5.0,3.0,2.0,3.0,4.0,2.0,7.0,0.0,0.0,0.0,2.0,0.0,4.0,0.0,4.0,1.0,0.0,0.0,9.0,9.0,0.0,,2.0,7.0,2.0,2.0,5.0,0.0,0.0,4.0,8.0,,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,0.0,0.0,0.0,0.0,0.0,"High Income, expensive child",50-60 years,Successful hedonists,0%,11 - 23%,0%,76 - 88%,,f 0,f 0
32.0,1.0,3.0,3.0,7.0,1.0,5.0,1.0,3.0,6.0,1.0,2.0,2.0,4.0,4.0,2.0,2.0,6.0,2.0,1.0,1.0,,3.0,2.0,2.0,1.0,2.0,4.0,2.0,6.0,3.0,6.0,1.0,3.0,7.0,2.0,3.0,4.0,2.0,1.0,0.0,3.0,1.0,2.0,4.0,0.0,6.0,0.0,,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,3.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,Mixed seniors,40-50 years,Retired and Religeous,1 - 10%,50 - 62%,1 - 10%,24 - 36%,f 50 – 99,f 200 – 499,f 0
41.0,1.0,4.0,2.0,10.0,1.0,5.0,1.0,3.0,6.0,1.0,3.0,0.0,3.0,6.0,,2.0,7.0,4.0,0.0,2.0,2.0,0.0,,0.0,2.0,6.0,2.0,0.0,2.0,7.0,6.0,1.0,2.0,6.0,3.0,0.0,0.0,9.0,0.0,0.0,5.0,4.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Mixed rurals,30-40 years,Farmers,1 - 10%,50 - 62%,1 - 10%,24 - 36%,f 0,f 0,f 0
33.0,1.0,2.0,3.0,8.0,0.0,5.0,0.0,4.0,7.0,0.0,2.0,5.0,0.0,64.0,0.0,0.0,9.0,3.0,0.0,2.0,3.0,1.0,3.0,0.0,0.0,0.0,9.0,0.0,5.0,4.0,5.0,3.0,2.0,5.0,4.0,3.0,3.0,2.0,2.0,0.0,,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,Lower class large families,40-50 years,Family with grown ups,0%,50 - 62%,0%,37 - 49%,f 50 – 99,f 0,f 0
13.0,1.0,3.0,3.0,3.0,0.0,6.0,0.0,3.0,6.0,0.0,3.0,3.0,2.0,5.0,5.0,4.0,1.0,8.0,0.0,0.0,0.0,1.0,0.0,8.0,0.0,0.0,1.0,0.0,0.0,9.0,9.0,0.0,0.0,4.0,5.0,0.0,6.0,3.0,0.0,0.0,4.0,6.0,0.0,,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Young all american family,40-50 years,Average Family,0%,63 - 75%,0%,24 - 36%,f 0,,f 0
3.0,1.0,2.0,4.0,1.0,0.0,4.0,,5.0,7.0,0.0,2.0,2.0,,2.0,3.0,5.0,,6.0,1.0,0.0,2.0,0.0,1.0,6.0,0.0,2.0,2.0,0.0,6.0,3.0,,2.0,0.0,3.0,6.0,2.0,4.0,4.0,1.0,0.0,5.0,6.0,2.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,4.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,High status seniors,50-60 years,Successful hedonists,0%,37 - 49%,,50 - 62%,f 50 – 99,f 0,f 0
23.0,1.0,2.0,3.0,5.0,0.0,5.0,1.0,4.0,4.0,3.0,3.0,1.0,5.0,3.0,2.0,4.0,3.0,2.0,1.0,1.0,5.0,2.0,1.0,2.0,2.0,4.0,3.0,0.0,8.0,1.0,5.0,1.0,4.0,7.0,2.0,4.0,4.0,1.0,1.0,0.0,3.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Young and rising,40-50 years,Living well,0%,50 - 62%,1 - 10%,37 - 49%,f 50 – 99,f 0,f 0
33.0,2.0,3.0,3.0,8.0,0.0,4.0,2.0,3.0,7.0,0.0,2.0,0.0,2.0,7.0,0.0,2.0,7.0,0.0,,2.0,4.0,0.0,3.0,0.0,0.0,5.0,4.0,0.0,0.0,9.0,7.0,0.0,2.0,9.0,0.0,3.0,6.0,0.0,0.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,Lower class large families,40-50 years,Family with grown ups,0%,37 - 49%,11 - 23%,24 - 36%,f 0,f 0,f 0
36.0,1.0,2.0,2.0,8.0,0.0,,0.0,4.0,5.0,1.0,4.0,,2.0,4.0,1.0,3.0,5.0,0.0,0.0,1.0,5.0,2.0,2.0,1.0,3.0,0.0,4.0,2.0,6.0,3.0,4.0,2.0,4.0,8.0,1.0,5.0,3.0,2.0,0.0,0.0,3.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,Couples with teens 'Married with children',30-40 years,Family with grown ups,0%,,0%,37 - 49%,f 50 – 99,f 0,f 0
35.0,1.0,2.0,4.0,8.0,0.0,4.0,0.0,5.0,3.0,0.0,6.0,5.0,2.0,2.0,1.0,2.0,7.0,0.0,0.0,2.0,2.0,3.0,4.0,0.0,1.0,4.0,5.0,1.0,2.0,7.0,5.0,1.0,4.0,7.0,2.0,1.0,4.0,5.0,0.0,,4.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Village families,50-60 years,Family with grown ups,0%,37 - 49%,0%,50 - 62%,f 0,f 0,f 0
34.0,2.0,3.0,2.0,8.0,0.0,7.0,0.0,2.0,7.0,2.0,0.0,0.0,4.0,5.0,0.0,2.0,7.0,0.0,2.0,0.0,2.0,4.0,2.0,0.0,0.0,4.0,5.0,0.0,2.0,7.0,5.0,4.0,0.0,9.0,0.0,0.0,5.0,4.0,0.0,0.0,4.0,6.0,2.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,"Large family, employed child",30-40 years,Family with grown ups,0%,76 - 88%,0%,11 - 23%,f 50 – 99,f 0,f 0
34.0,1.0,3.0,2.0,8.0,0.0,7.0,0.0,2.0,7.0,2.0,0.0,0.0,4.0,5.0,0.0,2.0,7.0,0.0,2.0,0.0,2.0,4.0,2.0,0.0,0.0,4.0,5.0,0.0,2.0,7.0,5.0,4.0,0.0,9.0,0.0,0.0,5.0,4.0,0.0,0.0,4.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"Large family, employed child",30-40 years,Family with grown ups,0%,76 - 88%,0%,11 - 23%,f 0,f 0,f 0
