MOSTYPE,MAANTHUI,MGEMOMV,MGEMLEEF,MOSHOOFD,MGODRK,MGODPR,MGODOV,MGODGE,MRELGE,MRELSA,MRELOV,MFALLEEN,MFGEKIND,MFWEKIND,MOPLHOOG,MOPLMIDD,MOPLLAAG,MBERHOOG,MBERZELF,MBERBOER,MBERMIDD,MBERARBG,MBERARBO,MSKA,MSKB1,MSKB2,MSKC,MSKD,MHHUUR,MHKOOP,MAUT1,MAUT2,MAUT0,MZFONDS,MZPART,MINKM30,MINK3045,MINK4575,MINK7512,MINK123M,MINKGEM,MKOOPKLA,PWAPART,PWABEDR,PWALAND,PPERSAUT,PBESAUT,PMOTSCO,PVRAAUT,PAANHANG,PTRACTOR,PWERKT,PBROM,PLEVEN,PPERSONG,PGEZONG,PWAOREG,PBRAND,PZEILPL,PPLEZIER,PFIETS,PINBOED,PBYSTAND,AWAPART,AWABEDR,AWALAND,APERSAUT,ABESAUT,AMOTSCO,AVRAAUT,AAANHANG,ATRACTOR,AWERKT,ABROM,ALEVEN,APERSONG,AGEZONG,AWAOREG,ABRAND,AZEILPL,APLEZIER,AFIETS,AINBOED,ABYSTAND,CARAVAN,MOSTYPE_label,MGEMLEEF_label,MOSHOOFD_label,MGODRK_label,MGODPR_label,MGODOV_label,MGODGE_label,PWAPART_label,PWABEDR_label,PWALAND_label
12,1.0,2.0,2,3,5,2,1,2,6.0,1.0,2.0,2.0,5.0,3.0,2.0,4.0,3.0,2.0,0.0,0.0,2.0,3.0,3.0,2.0,2.0,2.0,4.0,1.0, 5.0 ,4.0,3.0,4.0,2.0,7.0,2.0,1.0,2.0,4.0, 3.0 ,1.0,7.0,7.0,0,0,0,0.0,0.0,0.0,?,0.0, 0.0 ,0.0,3.0, 0.0 ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0, 0.0 ,0.0,0.0,0.0,Affluent young families,30-40 years,Average Family,50 - 62%,11 - 23%,1 - 10%,11 - 23%,f 0,f 0,f 0
18,1.0,1.0,3,4,0,5,1,4,1.0,1.0,8.0,7.0,1.0,2.0,4.0,4.0,2.0,4.0,0.0, 0.0 ,4.0,2.0,1.0, 3.0 ,3.0,1.0,3.0,0.0,9.0,0.0,5.0, 1.0 ,4.0,4.0,5.0,6.0,2.0,2.0,0.0,0.0,3.0,2.0,2,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0, 0.0 ,Single youth,40-50 years,Career Loners,0%,50 - 62%,1 - 10%,37 - 49%,f 50 – 99,f 0,f 0
8,1.0,4.0,3,2,1,5,1,3,7.0,,2.0,0.0,2.0,7.0,2.0,5.0,2.0,2.0,1.0,0.0,5.0,2.0,1.0,2.0,3.0,3.0, 2.0 ,1.0,1.0, 8.0 ,7.0,0.0,2.0,5.0,4.0,1.0,2.0,6.0,1.0,1.0,5.0, 7.0 ,0,,,0.0,0.0,0.0,0.0,0.0, 0.0 ,0.0,0.0, 0.0 ,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0, 0.0 ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0, 0.0 ,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,Middle class families,40-50 years,Driven Growers,1 - 10%,50 - 62%,1 - 10%,24 - 36%,f 0,,
39,1.0,4.0,2,9,0,5,1,4,7.0,1.0,2.0,1.0,,8.0,0.0,1.0, null ,1.0,0.0,0.0,2.0,4.0,4.0,1.0,1.0,1.0,5.0,4.0,8.0,1.0,6.0,1.0,2.0,9.0,0.0,2.0,6.0,2.0,0.0,0.0,3.0,5.0,2,0,0,6.0,0.0, 0.0 ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0, 1.0 ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0, 0.0 ,invalid,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,Large religous families,30-40 years,Conservative families,0%,50 - 62%,1 - 10%,37 - 49%,f 50 – 99,f 0,f 0
24,1.0,3.0,2,5,1,3,2,4,6.0,1.0,2.0,2.0,3.0,5.0,,4.0,5.0,2.0,0.0,0.0,0.0,5.0,3.0,0.0, 1.0 ,4.0,3.0,1.0,4.0,5.0,5.0,1.0,3.0,7.0,2.0,2.0,5.0,3.0,0.0,0.0, 3.0 ,2.0,0,0,0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0, 0.0 ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"Young, low educated",30-40 years,Living well,1 - 10%,24 - 36%,11 - 23%,37 - 49%,f 0,f 0,f 0
3,1.0,3.0,2,1,0,2,2,6,5.0,2.0,3.0,3.0,3.0,4.0,2.0,5.0,3.0, 2.0 ,0.0,0.0,4.0,1.0,3.0,2.0,2.0,3.0,1.0,3.0,3.0,6.0,6.0,0.0,3.0,7.0,2.0,5.0,1.0,3.0,,1.0,4.0, 6.0 ,2,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0, 0.0 ,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0, 0.0 ,1.0,0.0,0.0,0.0,0.0,0.0,0.0,High status seniors,30-40 years,Successful hedonists,0%,11 - 23%,11 - 23%,63 - 75%,f 50 – 99,f 0,f 0
22,1.0,2.0,3,5,1,3,2,5,5.0,2.0,2.0,4.0,3.0,3.0,1.0,4.0,5.0,1.0,0.0,,3.0,1.0,4.0,1.0,1.0, 3.0 ,3.0,3.0,7.0,2.0,6.0,1.0,3.0,8.0,1.0,2.0,5.0,3.0,1.0,0.0,4.0,2.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,311.0, 0.0 ,0.0,0.0,0.0, 0.0 ,0.0,0.0,0.0,0.0,0.0,0.0,Mixed apartment dwellers,40-50 years,Living well,1 - 10%,24 - 36%,11 - 23%,50 - 62%,f 0,f 0,f 0
41,1.0,3.0,3,10,0,7,1,2,8.0,1.0,1.0,1.0,5.0,3.0,0.0,3.0,6.0,2.0,0.0,2.0,3.0,2.0,3.0, 1.0 ,2.0,3.0, 4.0 ,1.0,3.0,6.0,6.0,2.0,2.0,6.0, 3.0 ,2.0,7.0,1.0, 1.0 ,0.0,3.0,4.0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0, 0.0 ,0.0,1.0, 0.0 ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Mixed rurals,40-50 years,Farmers,0%,76 - 88%,1 - 10%,11 - 23%,f 0,f 1 – 49,f 0
35,1.0,4.0,3,8,1,4,2,3,7.0,1.0,2.0,0.0,0.0,9.0,0.0,0.0,9.0,0.0, 0.0 ,0.0,0.0,5.0,invalid,0.0,0.0,0.0,5.0,4.0,9.0,0.0,6.0,2.0, 2.0 ,7.0,2.0,0.0,4.0,5.0,0.0,0.0,4.0,5.0,2,0,0,6.0,0.0,0.0, 0.0 , 0.0 ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0, 0.0 ,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0, 0.0 ,0.0,0.0,0.0,Village families,40-50 years,Family with grown ups,1 - 10%,37 - 49%,11 - 23%,24 - 36%,f 50 – 99,f 0,f 0
10,,3.0,3,3,0,7,2,0,9.0,0.0,0.0,0.0,3.0,6.0,6.0, 3.0 ,0.0,6.0,2.0,0.0,2.0,0.0,0.0,7.0,2.0,0.0,0.0,0.0,0.0,9.0,7.0,2.0,0.0,2.0,7.0,0.0,0.0,7.0,2.0,0.0,5.0, 8.0 ,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0, 0.0 ,0.0, 0.0 ,,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,Stable family,40-50 years,Average Family,0%,76 - 88%,11 - 23%,0%,f 0,f 0,f 0
22,1.0,2.0,2,5,1,6,2,2,7.0,668.0,2.0,5.0,3.0,2.0,0.0,5.0,4.0,0.0,0.0,0.0,0.0, 9.0 ,0.0,0.0,0.0,0.0,6.0,3.0,240.0,4.0,7.0,1.0,2.0,7.0,2.0,3.0,4.0,0.0,3.0,0.0,4.0,2.0,2,0,0,6.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,Mixed apartment dwellers,30-40 years,Living well,1 - 10%,63 - 75%,11 - 23%,11 - 23%,f 50 – 99,f 0,f 0
16,1.0, 1.0 ,3,4,1,1,1,7,2.0,1.0,7.0,6.0,3.0,1.0,,2.0,2.0,3.0,0.0,0.0,2.0,1.0,4.0,2.0,1.0, 4.0 , 3.0 ,2.0,6.0,invalid,3.0,0.0,6.0,6.0,3.0,8.0,1.0,1.0,0.0,0.0,1.0,1.0,2,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,Students in apartments,40-50 years,Career Loners,1 - 10%,1 - 10%,1 - 10%,76 - 88%,f 50 – 99,f 0,f 0
10,2.0,3.0,3,3,2,4,1,3,6.0,1.0,2.0,2.0,3.0,4.0,3.0,4.0,3.0,3.0,1.0,0.0,4.0, 1.0 ,2.0,3.0,2.0,3.0,2.0,1.0,3.0,6.0,6.0,2.0,2.0,6.0,3.0,2.0,3.0,4.0,2.0,1.0,5.0,8.0,2,0,0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0, 0.0 ,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0, 0.0 ,0.0,0.0, 0.0 ,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,Stable family,40-50 years,Average Family,11 - 23%,37 - 49%,1 - 10%,24 - 36%,f 50 – 99,f 0,f 0
31,1.0,3.0,3,7,1,2,2,6, 7.0 ,2.0,1.0,1.0,4.0, 250.0 ,1.0,4.0,4.0,2.0,0.0,0.0,4.0,2.0,2.0,1.0,2.0,2.0,5.0,0.0,6.0,3.0,6.0,1.0,2.0,6.0, 3.0 ,3.0,2.0,3.0,1.0,1.0,4.0,1.0,0,0,0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0, 0.0 , 0.0 ,0.0, 1.0 ,0.0,0.0,0.0,0.0,0.0, 0.0 ,Low income catholics,40-50 years,Retired and Religeous,1 - 10%,11 - 23%,11 - 23%,63 - 75%,f 0,f 0,f 0
25,1.0,2.0,4,6,0,5,2,2,6.0,0.0,3.0,3.0,6.0,1.0,1.0,4.0,5.0,1.0,0.0,0.0,5.0,2.0,2.0,1.0,3.0,0.0,4.0,3.0,7.0,2.0,7.0,0.0,2.0,9.0,0.0,5.0,2.0,2.0,0.0,0.0,3.0,1.0,0,0,0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0, 0.0 ,0.0,0.0,0.0, 0.0 ,0.0,0.0,0.0, 0.0 ,0.0,Young seniors in the city,50-60 years,Cruising Seniors,0%,50 - 62%,11 - 23%,11 - 23%,f 0,f 0,f 0
36,1.0,2.0,2,8,0,4,0,5,9.0,0.0,,0.0,925.0,0.0,0.0,0.0,9.0, 1.0 ,0.0,,3.0,2.0,2.0,0.0, 0.0 ,0.0, 4.0 ,5.0,5.0,5.0,9.0,0.0,0.0,7.0,2.0,6.0,3.0,1.0,0.0, 0.0 ,3.0,3.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0, 0.0 ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0, 0.0 ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Couples with teens 'Married with children',30-40 years,Family with grown ups,0%,37 - 49%,0%,50 - 62%,f 0,f 0,f 0
36,1.0,2.0,4,8,0,9,0,0,6.0,0.0,3.0,3.0,3.0,3.0,1.0,6.0,2.0,0.0,3.0,0.0,4.0,0.0,3.0,0.0,4.0,2.0,3.0,0.0,2.0,7.0,4.0,2.0,3.0,5.0,4.0,3.0,5.0,0.0,2.0,0.0,4.0,3.0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0, 0.0 ,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,Couples with teens 'Married with children',50-60 years,Family with grown ups,0%,100%,0%,0%,f 1 – 49,f 0,f 0
9,1.0,4.0,3,3,1,6,1,3,6.0,1.0, 2.0 ,2.0,2.0,6.0,2.0,3.0,4.0,,1.0,1.0,3.0,2.0,1.0,2.0,2.0,3.0,3.0,1.0,3.0,6.0,6.0,3.0,1.0, 6.0 ,3.0,3.0,3.0,3.0,1.0,1.0,4.0,5.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"Modern, complete families",40-50 years,Average Family,1 - 10%,63 - 75%,1 - 10%,24 - 36%,f 0,f 0,f 0
1,1.0,5.0,3,1,0,5,0,4,9.0,0.0,0.0,0.0,5.0,284.0,0.0,4.0,5.0,4.0,0.0,0.0,1.0,4.0,1.0,0.0,4.0,0.0,5.0,1.0,1.0,8.0,9.0,0.0,0.0,4.0,5.0,1.0,4.0,4.0,1.0,0.0,4.0,8.0,0,0,0,0.0,0.0,6.0, 0.0 ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0, 0.0 ,0.0,0.0,0.0,0.0,0.0, 0.0 ,0.0,0.0,0.0,0.0,0.0,0.0,"High Income, expensive child",40-50 years,Successful hedonists,0%,50 - 62%,0%,37 - 49%,f 0,f 0,f 0
41,1.0,3.0,2,10,1,5,1,3,6.0,1.0,3.0,0.0,4.0,5.0,0.0,3.0,6.0,1.0,0.0,3.0,3.0,0.0,4.0,0.0,2.0,4.0,3.0,0.0,3.0,6.0,6.0,1.0,2.0,6.0,3.0,0.0,0.0,9.0,,0.0,5.0,4.0,0,0,3,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,430.0,0.0,0.0, 0.0 ,0.0,0.0,0.0,0.0,Mixed rurals,30-40 years,Farmers,1 - 10%,50 - 62%,1 - 10%,24 - 36%,f 0,f 0,f 100 – 199
38,2.0,3.0,4,9,0,9,0,0,9.0,0.0,0.0,0.0,4.0,5.0,1.0,0.0,8.0,0.0,0.0,1.0,2.0,3.0,4.0,1.0,0.0, 1.0 ,6.0,2.0,6.0,3.0,5.0,0.0,4.0,7.0,2.0,2.0,6.0,1.0, 1.0 ,0.0,4.0,4.0,2,0,0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0, 0.0 ,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0, 0.0 ,0.0,0.0,0.0,Traditional families,50-60 years,Conservative families,0%,100%,0%,0%,f 50 – 99,f 0,f 0
13,1.0,3.0,3,3,2,4,1,3,6.0,1.0,2.0,2.0,3.0,4.0,3.0,4.0,3.0,3.0,1.0, 0.0 ,4.0,1.0,2.0,3.0,2.0,3.0,2.0,1.0,3.0,6.0,,2.0, 2.0 ,,3.0,2.0,3.0,4.0,2.0,1.0,5.0,6.0,2,0,0,6.0,0.0,979.0,0.0,0.0,0.0, 0.0 ,0.0,0.0,0.0, 0.0 ,0.0,4.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,error,0.0,1.0,0.0,0.0,0.0,invalid,0.0,0.0,Young all american family,40-50 years,Average Family,11 - 23%,37 - 49%,1 - 10%,24 - 36%,f 50 – 99,f 0,f 0
40,1.0,3.0,2,10,0,6,0,3,6.0,3.0,0.0,0.0,5.0,4.0,1.0,7.0,2.0,3.0,0.0,3.0,195.0,0.0,1.0,4.0,2.0,2.0,2.0,0.0,0.0,9.0,4.0,5.0,0.0,3.0,6.0,0.0,4.0,4.0,2.0,0.0,5.0,3.0,0,3,0, 0.0 ,0.0,0.0,6.0,0.0,5.0, 0.0 ,0.0,0.0,0.0,0.0, 0.0 ,6.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,3.0,0.0,0.0, 0.0 ,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,Large family farms,30-40 years,Farmers,0%,63 - 75%,0%,24 - 36%,f 0,f 100 – 199,f 0
33,1.0, 3.0 ,3,696,1,4,1,5,7.0,1.0,2.0,1.0,4.0,4.0,2.0,3.0,4.0,3.0,0.0,2.0,2.0,3.0,1.0,3.0,559.0,3.0,3.0,2.0,3.0,6.0,7.0,2.0,1.0, 5.0 ,4.0,3.0,2.0,3.0,2.0,0.0,4.0,3.0,0,0,0,0.0,0.0,0.0,0.0,2.0,0.0, 0.0 ,0.0,0.0,0.0,0.0, 0.0 ,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,733.0,0.0,,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,Lower class large families,40-50 years,,1 - 10%,37 - 49%,1 - 10%,50 - 62%,f 0,f 0,f 0
39,1.0,3.0,3,9,0,4,1,4,7.0,0.0,2.0,2.0, 3.0 ,5.0,0.0,2.0,7.0,0.0,0.0,3.0,0.0,3.0,3.0, 2.0 ,0.0,2.0,3.0,4.0,3.0,6.0, 5.0 ,2.0,3.0,7.0,2.0,5.0,4.0,0.0, 0.0 ,0.0,,5.0,0,0,0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0, 0.0 ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Large religous families,40-50 years,Conservative families,0%,37 - 49%,1 - 10%,37 - 49%,f 0,f 0,f 0
41,1.0,3.0,3,10,0,5,0,4,7.0,2.0, 0.0 ,0.0,3.0, 6.0 ,0.0,4.0,,2.0,0.0, 2.0 ,0.0,4.0,3.0,2.0,0.0,2.0,5.0,0.0,4.0,5.0,7.0,2.0,0.0, 5.0 ,4.0,2.0,2.0,3.0,3.0,0.0,164.0,4.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0, 0.0 ,0.0,0.0,0.0,0.0,0.0,0.0,357.0,0.0,0.0, 0.0 ,,0.0,0.0,0.0, 0.0 ,709.0,1.0,0.0, 0.0 ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Mixed rurals,40-50 years,Farmers,0%,50 - 62%,0%,37 - 49%,f 0,f 0,f 0
33,1.0,3.0,3,8,0,5,2,3,7.0,0.0,2.0,1.0,6.0,2.0,2.0,3.0,5.0,3.0,0.0,1.0,2.0,4.0,1.0,2.0,2.0,1.0,,2.0,2.0,7.0,6.0,2.0,2.0,6.0,3.0,2.0,4.0,4.0,0.0,0.0,4.0,3.0,0,0,0,0.0, 0.0 ,4.0,0.0,0.0,0.0,0.0,0.0,0.0, 0.0 ,0.0,0.0,0.0, 0.0 ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0, 1.0 ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0, 0.0 ,Lower class large families,40-50 years,Family with grown ups,0%,50 - 62%,11 - 23%,24 - 36%,f 0,f 0,f 0
22,1.0,1.0,2,5,0,5,2,2,1.0,4.0, 5.0 ,5.0,4.0,1.0,1.0,6.0,2.0,1.0,0.0,0.0, 6.0 ,1.0,3.0,,4.0,3.0,3.0,0.0,9.0, 0.0 ,3.0,2.0,4.0,6.0,3.0,3.0,4.0, 3.0 ,0.0,0.0,3.0,2.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0, 0.0 , 0.0 ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0, 0.0 , 0.0 ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Mixed apartment dwellers,30-40 years,Living well,0%,50 - 62%,11 - 23%,11 - 23%,f 0,f 0,f 0
28,1.0,1.0,6,6,2,5,2,0,0.0, 0.0 ,9.0,8.0,1.0,0.0,1.0,2.0,7.0,1.0,0.0,1.0,4.0,5.0,1.0,1.0,0.0,1.0,6.0,2.0,8.0,1.0,0.0,0.0,9.0,9.0,0.0,7.0, 2.0 ,0.0,0.0,0.0,1.0,1.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0, 1.0 ,790.0,0.0,0.0,0.0,0.0,0.0,Residential elderly,70-80 years,Cruising Seniors,11 - 23%,50 - 62%,11 - 23%,0%,f 0,f 0,f 0
1,1.0,2.0,5,1,1,5,2,3,5.0,1.0,4.0,1.0,8.0,1.0,6.0,2.0,1.0,6.0,2.0,0.0,1.0,1.0,1.0,5.0,3.0,1.0,,1.0,1.0,,5.0,1.0,3.0,5.0,4.0,1.0,1.0,3.0,3.0,3.0,8.0,8.0,0,0,0,6.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0, 0.0 ,0.0,0.0, 0.0 ,0.0,0.0,0.0,0.0,0.0,"High Income, expensive child",60-70 years,Successful hedonists,1 - 10%,50 - 62%,11 - 23%,24 - 36%,f 0,f 0,f 0
34,1.0,3.0,3,8,0,2,2,5,7.0,0.0,2.0,0.0,2.0,7.0,0.0,4.0,5.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,9.0,0.0,9.0,0.0,5.0,0.0,4.0,9.0,0.0,4.0, 5.0 ,0.0,0.0,0.0,,,0,0,0,6.0,0.0,0.0,0.0,0.0,?,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,429.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"Large family, employed child",40-50 years,Family with grown ups,0%,11 - 23%,11 - 23%,50 - 62%,f 0,f 0,f 0
26,1.0,2.0,5,6,1,4,2,3,3.0,invalid,6.0,5.0,3.0,2.0,2.0,2.0, 6.0 ,2.0, 2.0 ,0.0,3.0,2.0,3.0,1.0,1.0,2.0,4.0,2.0,8.0,1.0,2.0,2.0,5.0,5.0,4.0,7.0,1.0,0.0,0.0,1.0,3.0,1.0,2,0,0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0, 0.0 ,1.0,0.0,0.0,1.0,0.0,0.0, 0.0 ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,Own home elderly,60-70 years,Cruising Seniors,1 - 10%,37 - 49%,11 - 23%,24 - 36%,f 50 – 99,f 0,f 0
30,1.0,2.0,4,7,0,3,3,4,5.0,0.0,4.0,4.0,2.0,3.0,0.0, 0.0 ,9.0,0.0,0.0,0.0,2.0,0.0,7.0,0.0,0.0,0.0,4.0,5.0,9.0,0.0,6.0,0.0,3.0,9.0,0.0,5.0,1.0,3.0,0.0,0.0,3.0,2.0,0,0,0, 5.0 ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0, 0.0 ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,Religious elderly singles,50-60 years,Retired and Religeous,0%,24 - 36%,24 - 36%,37 - 49%,f 0,f 0,f 0
23,1.0,2.0,2,5,0,6,,2,4.0,2.0,4.0,4.0,3.0,2.0,2.0,5.0,2.0,2.0,0.0,0.0,3.0, 3.0 ,3.0,2.0,3.0,3.0,3.0,0.0,8.0,1.0,4.0,3.0,3.0,7.0,2.0,3.0,4.0,2.0, 0.0 ,0.0, 3.0 ,3.0,2,0,0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,Young and rising,30-40 years,Living well,0%,63 - 75%,,11 - 23%,f 50 – 99,f 0,f 0
